   10000.000149011612        1.9780760477999999     
   1000.0000149011612        2.2221643071999999     
   100.00000149011612        1.5538641482000000     
   10.000000149011612        2.0810185731999997     
   1.0000000149011612        2.2649854334000001     
  0.10000000149011612        3.8713206692000002     
   5.0000000745058060E-002   6.5624186959999999     
   2.0000000298023225E-002   13.087877731599999     
   1.0000000149011612E-002   26.012026450600001     
   5.0000000745058061E-003   44.123533789200003     
   2.0000000298023225E-003   138.66813448980000     
   1.0000000149011613E-003   212.71318183619999     
   6.6666667660077411E-004   386.21799809679999     
   5.0000000745058064E-004   567.34869353299996     
   3.3333333830038705E-004   641.09343475759999     
   2.5000000372529032E-004   930.46063155759998     
   2.0000000298023223E-004   1292.4057113376000     
   1.6666666915019353E-004   1490.0150744419998     
   1.4285714498588016E-004   1746.1471465060001     
   1.2500000186264516E-004   1850.9404354825999     
   1.1111111276679568E-004   2447.1888598188002     
   1.0000000149011611E-004   2238.9425031062001     
