0.1	8175.7282241849616
0.2	3741.5610300600238
0.3	2642.6214224799014
0.4	2354.1633824665605
0.5	2013.7425147275278
0.6	1789.8995329669458
0.7	2400.6731644232391
0.8	2548.4839649351215
0.9	2685.3707912278505
0.95	3902.7982061441858
0.98	6346.3418716815477
