0.1	3.140851E-03	341225.67356845021
0.2	8.213464E-03	142412.78214971852	 
0.3	1.404042E-02	64290.214948439607	
0.4	1.958197E-02	48603.028520056687
0.5     2.435605E-02	33375.841184796162
0.6	2.732279E-02	32339.706420743536
0.7	2.912516E-02	31401.828118371581
0.8	2.879868E-02	26189.272320189393
0.9	2.436799E-02	31662.898562276830
0.95	1.913406E-02	46755.313542101394	
	
	
	
