0.10	3.191833E-01	4053.5334016945876
0.20	5.772163E-01	1836.2157529469373     
0.30	7.374345E-01	1774.8899938045827     
0.40	8.985749E-01	1129.0417218158445     
0.50	9.819335E-01	1067.1995904270707     
0.60	1.098431E+00	1295.8468555716815     
0.70	1.155993E+00	1037.8679117526576     
0.80	1.034456E+00	982.85806423388578     
0.90	8.148798E-01	1126.9354102526474		
0.95	6.585122E-01	1553.3830766048209     
0.98	4.044372E-01	2486.0685002751807
