0.1	341225.67356845021
0.2	142412.78214971852
0.3	64290.214948439607
0.4	48603.028520056687
0.5	33375.841184796162
0.6	32339.706420743536
0.7	31401.828118371581
0.8	26189.272320189393
0.9	31662.898562276830
0.95	46755.313542101394
0.98	65354.023204561490

