0.00	0.000000000	0.00000000000000000
0.10	1.478216E-01	9.5805061270172395E-002
0.20	2.849850E-01	0.17520089361940822
0.30	3.774445E-01	0.23786051400626701
0.40	4.496785E-01	0.28811126397908604
0.50	4.774730E-01	0.32993646682262018
0.60	4.871050E-01	0.36626965441087733
0.70	4.993689E-01	0.39934666895270332
0.80	4.631480E-01	0.43089166700839998	
0.90	3.530139E-01	0.46458436346054077
0.95	2.598926E-01	0.48441285429894926
0.98	1.597545E-01	0.49798510015821762			
