0.0	0.0000000000
0.2	1.458774E-02
0.3	4.859678E-02		
0.4	1.501684E-01	
0.5	3.846525E-01	
0.6	8.519483E-01
0.8	2.294239E+00
1.0	3.844399E+00



#0.0	0.0000000000
#0.2	1.452520E-02
#0.4	1.509638E-01
#0.5	3.809207E-01
#0.6	8.629220E-01				
#0.8	2.280275E+00
#1.0	3.821399E+00
