0.0	0.0000000000
0.1	1.595006E-01	
0.2	3.597852E-01
0.30	5.401706E-01
0.40	8.383606E-01
0.50	9.900427E-01
0.60	1.189245E+00
0.70	1.338941E+00
0.80	1.482139E+00
0.90	1.530723E+00
0.95	1.604125E+00
0.98	1.636680E+00
0.99	1.648764E+00								
