0.10000000149011612        20.289999999999999
0.20000000298023224        63.689999999999998
0.40000000596046448        146.18000000000001
0.50000000000000000        166.28000000000000
0.60000002384185791        160.21000000000001
0.80000001192092896        87.819999999999993
0.89999997615814209        39.820000000000000
0.99000000953674316        6.5000000000000000 


#0.1	15.000000000000000
#0.2	59.000000000000000
#0.4	171.00000000000000
#0.5	145.00000000000000
#0.6	150.00000000000000
#0.8	96.000000000000000
#0.9	40.000000000000000
#0.99	4.0000000000000000
