0.2	1.448066E-02	72577.612151952751
0.4	1.306269E-01	6628.3587373513401
0.5	3.675383E-01	2407.0842420843355
0.6	8.439296E-01	1304.9699000056362
0.8	2.306529E+00	509.73659993748544
1.0	3.841073E+00	353.72403648383596							
