0.1	3254.6375420746922
0.2	1732.2923476688165
0.3	1089.5188779086600
0.4	868.14719989705975
0.5	669.94892248031056
0.6	553.26654257605207
0.8	423.41819096776482
1.0	323.81337503908378						
