0.0	0.0000000000
0.1	3.191833E-01
0.2	5.772163E-01
0.3	7.374345E-01
0.4	8.985749E-01
0.5	9.819335E-01
0.6	1.098431E+00
0.7	1.155993E+00
0.8	1.034456E+00
0.9	8.148798E-01
0.95	6.585122E-01
0.98	4.044372E-01
