0.00	0.000000000	
0.10	1.478216E-01	
0.20	2.849850E-01	
0.30	3.774445E-01	
0.40	4.496785E-01	
0.50	4.774730E-01	
0.60	4.871050E-01	
0.70	4.993689E-01	
0.80	4.631480E-01		
0.90	3.530139E-01	
0.95	2.598926E-01	
0.98	1.597545E-01				
