0.000000000000000		0.0000000000000000
5.3450001082569365E-002		5.8176166647135541E-002		#5.2503990399039760E-002
0.11181999611586324		0.14204724176121283		#0.11505826582658252
0.18398000276058912		0.26385722309255150		#0.19063684368436790
0.27725000794604426		0.40932568256825680		#0.26196843684368437
0.40225000980868941		0.53114762142881045		#0.29877053705370593
0.58290000830441713		0.69939708324801619		#0.34270457079152739
0.81990004807561689		0.69091847423831299		#0.28423521986113998
