           1           0   6.1703964611464567E-002   1.0000000000000000        0.0000000000000000       0.25790464488122289        1.0000000000000000      R
           2           0  0.16279678679157233        1.0000000000000000        0.0000000000000000       0.96030316413682304        1.0000000000000000      D
           3           0  0.47164015442879936        1.0000000000000000        0.0000000000000000       0.57323234388041788        1.0000000000000000      U
           4           0  0.64693924726330598        1.0000000000000000       -1.0000000000000000       0.96353416869028030        1.0000000000000000      D
           5           0   1.1654555795126256        2.0000000000000000       -1.0000000000000000       0.49073182998293707        1.0000000000000000      R
           6           0   1.3026552103060776        2.0000000000000000       -1.0000000000000000       0.22735477814607630        1.0000000000000000      L
           7           0   1.5986815529673584        2.0000000000000000        0.0000000000000000       0.64175455967027528        1.0000000000000000      U
           8           0   1.7983707907472521        2.0000000000000000       -1.0000000000000000       0.86423972774286895        1.0000000000000000      D
           9           0   2.3619493793106168        2.0000000000000000        0.0000000000000000       0.61998596294006247        1.0000000000000000      U
          10           0   2.3709381570489101        2.0000000000000000        1.0000000000000000       0.52176579131735135        1.0000000000000000      U
          11           0   2.5242491230523183        1.0000000000000000        1.0000000000000000       0.20499726031836052        1.0000000000000000      L
          12           0   2.5328637078219258        0.0000000000000000        1.0000000000000000       0.19040702509583285        1.0000000000000000      L
          13           0   2.6517359234501119        0.0000000000000000        1.0000000000000000       0.96212708352648102        1.0000000000000000      D
          14           0   2.8377697116606129        0.0000000000000000        1.0000000000000000       0.93119353116537995        1.0000000000000000      D
          15           0   3.3586583228395126        0.0000000000000000        1.0000000000000000       0.53502857745986709        1.0000000000000000      U
          16           0   3.5004786812287794        1.0000000000000000        1.0000000000000000       0.35062585230209131        1.0000000000000000      R
          17           0   4.1747784116010100        1.0000000000000000        2.0000000000000000       0.52204678843472552        1.0000000000000000      U
          18           0   4.5931389177137136        1.0000000000000000        3.0000000000000000       0.66576884917816304        1.0000000000000000      U
          19           0   4.8715758576314174        2.0000000000000000        3.0000000000000000       0.34825614999008703        1.0000000000000000      R
          20           0   4.9891250023435818        2.0000000000000000        4.0000000000000000       0.66907443962865376        1.0000000000000000      U
          21           0   5.5763700904310731        3.0000000000000000        4.0000000000000000       0.33545502429542873        1.0000000000000000      R
          22           0   6.0627847823992509        2.0000000000000000        4.0000000000000000       0.23296684094383058        1.0000000000000000      L
          23           0   6.1610167776538907        3.0000000000000000        4.0000000000000000       0.29744898019913213        1.0000000000000000      R
          24           0   6.2529898844286977        3.0000000000000000        5.0000000000000000       0.64958769951439577        1.0000000000000000      U
          25           0   6.2728323135419641        3.0000000000000000        4.0000000000000000       0.84870702878552795        1.0000000000000000      D
          26           0   6.3762565240413620        3.0000000000000000        5.0000000000000000       0.55629420487530024        1.0000000000000000      U
          27           0   6.5132706981516417        4.0000000000000000        5.0000000000000000       0.46997817552995824        1.0000000000000000      R
          28           0   6.7721149801939902        3.0000000000000000        5.0000000000000000        8.9110629863227819E-002   1.0000000000000000      L
          29           0   6.8446277325628015        3.0000000000000000        4.0000000000000000       0.97763683617736841        1.0000000000000000      D
          30           0   7.4746203587297293        3.0000000000000000        5.0000000000000000       0.68339271156974679        1.0000000000000000      U
          31           0   7.8639872436352798        3.0000000000000000        6.0000000000000000       0.65525838363910749        1.0000000000000000      U
          32           0   8.1003184262448986        3.0000000000000000        6.0000000000000000       0.47545463420245981        1.0000000000000000      R
          33           0   8.6811463109621290        3.0000000000000000        6.0000000000000000       0.91695017212869923        1.0000000000000000      D
          34           0   8.6911256974569451        3.0000000000000000        5.0000000000000000       0.92564515591096386        1.0000000000000000      D
          35           0   8.8354123316556308        3.0000000000000000        4.0000000000000000       0.94955013720648629        1.0000000000000000      D
          36           0   8.9134681984502020        4.0000000000000000        4.0000000000000000       0.41063040636610804        1.0000000000000000      R
          37           0   8.9962963712476114        3.0000000000000000        4.0000000000000000        8.2777498976717045E-002   1.0000000000000000      L
          38           0   9.2527816849386877        2.0000000000000000        4.0000000000000000        1.8283596348720343E-002   1.0000000000000000      L
          39           0   9.4272937110283976        1.0000000000000000        4.0000000000000000       0.17179095970813574        1.0000000000000000      L
          40           0   9.7566139515497792        0.0000000000000000        4.0000000000000000        1.3951288849194943E-002   1.0000000000000000      L
          41           0   9.8466056394443200        0.0000000000000000        3.0000000000000000       0.85678413779086893        1.0000000000000000      D
          42           0   10.295670776391450       -1.0000000000000000        3.0000000000000000       0.12200348332577038        1.0000000000000000      L
          43           0   10.519296785039378       -2.0000000000000000        3.0000000000000000       0.14243393466251786        1.0000000000000000      L
          44           0   10.747262847260973       -2.0000000000000000        2.0000000000000000       0.90326481760044852        1.0000000000000000      D
          45           0   11.080413943900274       -3.0000000000000000        2.0000000000000000       0.10911779053211024        1.0000000000000000      L
          46           0   11.600296801133576       -2.0000000000000000        2.0000000000000000       0.26004057839144157        1.0000000000000000      R
          47           0   11.802474883010820       -3.0000000000000000        2.0000000000000000       0.14272470893348677        1.0000000000000000      L
          48           0   11.831368512975709       -3.0000000000000000        3.0000000000000000       0.65365573633219665        1.0000000000000000      U
          49           0   12.078324625195210       -4.0000000000000000        3.0000000000000000        3.2189503320629864E-002   1.0000000000000000      L
          50           0   12.912410850078070       -4.0000000000000000        2.0000000000000000       0.94819789725060388        1.0000000000000000      D
          51           0   12.949716272784116       -4.0000000000000000        3.0000000000000000       0.56511916069667523        1.0000000000000000      U
          52           0   13.023570655570488       -5.0000000000000000        3.0000000000000000       0.10621969724019109        1.0000000000000000      L
          53           0   13.431995364327856       -4.0000000000000000        3.0000000000000000       0.45239929700230130        1.0000000000000000      R
