   1.0000000000000000        8.0000000000000002E-002  0.11000000000000000       0.19000000000000000     
   2.0000000000000000       0.17999999999999999       0.23000000000000001       0.40999999999999998     
   3.0000000000000000       0.40999999999999998       0.23000000000000001       0.64000000000000001     
   4.0000000000000000       0.33000000000000002       0.22000000000000000       0.55000000000000004     
   5.0000000000000000       0.31000000000000000       0.51000000000000001       0.81999999999999995     
   6.0000000000000000       0.41999999999999998       0.56000000000000005       0.97999999999999998     
   7.0000000000000000       0.45000000000000001       0.45000000000000001       0.90000000000000002     
   8.0000000000000000       0.44000000000000000       0.67000000000000004        1.1100000000000001     
   9.0000000000000000       0.63000000000000000       0.55000000000000004        1.1799999999999999     
   10.000000000000000       0.95999999999999996       0.76000000000000001        1.7200000000000000     
   11.000000000000000        1.0100000000000000       0.67000000000000004        1.6799999999999999     
   12.000000000000000       0.68999999999999995       0.91000000000000003        1.6000000000000001     
   13.000000000000000        1.0800000000000001       0.77000000000000002        1.8500000000000001     
   14.000000000000000       0.69999999999999996       0.92000000000000004        1.6200000000000001     
   15.000000000000000        1.5100000000000000        1.0900000000000001        2.6000000000000001     
   16.000000000000000        1.1000000000000001       0.90000000000000002        2.0000000000000000     
   17.000000000000000       0.94999999999999996        1.3100000000000001        2.2599999999999998     
   18.000000000000000        1.1699999999999999        1.5500000000000000        2.7200000000000002     
   19.000000000000000        1.1699999999999999        1.3799999999999999        2.5499999999999998     
   20.000000000000000        1.1599999999999999        1.3899999999999999        2.5499999999999998     
   21.000000000000000        1.2300000000000000        1.7300000000000000        2.9600000000000000     
   22.000000000000000        1.5400000000000000        2.0400000000000000        3.5800000000000001     
   23.000000000000000        1.4600000000000000        1.8000000000000000        3.2599999999999998     
   24.000000000000000        1.4199999999999999        1.5900000000000001        3.0099999999999998     
   25.000000000000000        1.8200000000000001        2.1499999999999999        3.9700000000000002     
   26.000000000000000        2.4600000000000000        1.3200000000000001        3.7799999999999998     
   27.000000000000000        1.6799999999999999        2.8500000000000001        4.5300000000000002     
   28.000000000000000        2.3799999999999999        1.9500000000000000        4.3300000000000001     
