           1   48395.548024572774     
           2   6739.7522032280040     
           3   616.96402995541257     
           4   5284.4046040336025     
           5   20084.661697171425     
           6   2144.7046469213301     
           7   5804.8966782850730     
           8   20792.803078107332     
           9   6056.1815607042781     
          10   13625.160406367129     
          11   26309.510213835678     
          12   26953.586453968190     
          13   4451.0371864468434     
          14   127456.83063833594     
          15   5645.1770830553360     
          16   16110.052901433024     
          17   20034.357897213900     
          18   20096.712441939060     
          19   2732.0479109257499     
          20   16652.730055483880     
          21   38064.697900239531     
          22   10711.706521733608     
          23   39791.269632935451     
          24   24836.472823143595     
          25   3814.7149922747190     
          26   8310.1945345887216     
          27   9239.2067234615024     
          28   53700.533702056055     
          29   36822.389647394484     
          30   65267.282471799277     
          31   13374.783573124301     
          32   6416.4628790274182     
          33   2516.1162006737113     
          34   5494.7196513323988     
          35   361.47945319337890     
          36   6638.2591317341758     
          37   59190.225793752346     
          38   944.86983322131857     
          39   1791.1205840893617     
          40   20433.862438882159     
          41   3293.8920137592741     
          42   38994.810543438340     
          43   4815.6010332980459     
          44   13894.390532311387     
          45   28365.861349529539     
          46   8935.5669716664270     
          47   6225.4222082711531     
          48   32831.963983994188     
          49   10097.186467449879     
          50   42302.686097722355     
          51   63057.236905325306     
          52   30812.178719899526     
          53   2724.7009361706828     
          54   9.0714591474195778     
          55   5031.3178677312781     
          56   1654.9275181239830     
          57   6391.7098843512549     
          58   56019.311483676960     
          59   4247.2273096998379     
          60   1759.0146166452494     
          61   36354.821230876703     
          62   11282.775465614890     
          63   17909.628925160439     
          64   9537.4605893874705     
          65   4067.3240360008158     
          66   8900.1177201627124     
          67   13255.968593432581     
          68   33869.256688295180     
          69   8122.2816398198684     
          70   4128.5484864860709     
          71   12523.085281615449     
          72   76126.908480156126     
          73   29606.060748472639     
          74   29115.395362722771     
          75   31071.940082196950     
          76   10211.985940053026     
          77   16465.095558016888     
          78   79732.497565955564     
          79   57779.751260653240     
          80   2845.9347326108241     
          81   7879.7310718329427     
          82   17967.673844923411     
          83   37622.149783144254     
          84   33361.571064229123     
          85   32537.641410269633     
          86   19611.161423186077     
          87   365.25724696675672     
          88   8772.2079869730078     
          89   12944.116918408316     
          90   38996.195029802097     
          91   4922.9530048256684     
          92   802.79478511865921     
          93   18009.845472378438     
          94   7927.2466721528808     
          95   8200.2102057291740     
          96   11244.430269216744     
          97   33875.620922569433     
          98   12980.942090140583     
          99   25982.461179879505     
         100   4678.9780498618202     
