0.0	0.0000000000
0.1	3.290285E-01
0.2	6.776558E-01
0.3	1.022022E+00
0.4	1.361257E+00
0.5	1.806120E+00
0.6	2.123441E+00
0.7	2.523947E+00
0.8	2.935808E+00
0.9	3.262927E+00
0.95	3.511182E+00
1.0	3.807018E+00							
#0.98	3.574297E+00
