0.000		0.0000000000000000		#0.0000000000000000
0.051	        4.6461114920565746E-002		#7.0558261501253008E-002
0.1602		0.23539948510640268		#0.26127597666453811
0.28125		0.51525243935130760		#0.47268819211148477
0.418		0.99778402476947026		#0.73228223645893953
0.5765		1.5351357048748369		#0.88734829349754973
0.6666		2.0076668505239939		#0.97142662691210768
0.8769		2.6754850088183422		#1.0300000000000000

