0.0	0.0000000000
0.1	1.534438E-01
0.2	3.541528E-01
0.3	6.042474E-01
0.4	8.998253E-01
0.5	1.241978E+00	
0.6	1.661897E+00
0.7	2.141225E+00
0.8	2.617110E+00
0.9	3.171118E+00	
1.0	3.853810E+00

#0.0	0.0000000000
#0.2	3.489123E-01
#0.4	8.935846E-01
#0.5	1.241702E+00
#0.6	1.682632E+00
#0.8	2.585007E+00
#1.0	3.785321E+00	
