   1.1080332409972298        5.3773810602724552               41         799
   2.2160664819944595        5.3345239125192165               48         792
   3.3240997229916891        5.3857143819332123               51         789
   4.4321329639889191        5.2392858117818832               36         804
   5.5401662049861491        5.2738096155226231               36         804
   6.6481994459833782        5.3238096255809069               38         802
   7.7562326869806082        5.1333334408700466               44         796
   8.8642659279778382        5.3380953408777714               43         797
   9.9722991689750682        5.2380953207612038               33         807
   11.080332409972298        5.2702381871640682               42         798
   12.188365650969528        5.3488096222281456               44         796
   13.296398891966756        5.2130953259766102               45         795
   14.404432132963986        5.3940477054566145               45         795
   15.512465373961216        5.1547619923949242               49         791
   16.620498614958446        5.2916667498648167               46         794
   17.728531855955676        5.1797619964927435               37         803
   18.836565096952906        5.1857143864035606               40         800
   19.944598337950136        5.0785715263336897               40         800
   21.052631578947366        5.2047619931399822               49         791
   22.160664819944596        5.2309524714946747               40         800
   23.268698060941826        5.1357143819332123               51         789
   24.376731301939056        5.2119048610329628               39         801
   25.484764542936286        5.2619048710912466               45         795
   26.592797783933513        5.2559524700045586               44         796
   27.700831024930743        5.3535715229809284               44         796
   28.808864265927973        5.3071429580450058               46         794
   29.916897506925203        5.3821429461240768               55         785
   31.024930747922433        5.1750000864267349               45         795
   32.132963988919663        5.3452382013201714               34         806
   33.240997229916893        5.2464286610484123               47         793
   34.349030470914123        5.2630953378975391               54         786
   35.457063711911353        5.3726191483438015               51         789
   36.565096952908583        5.2559524700045586               39         801
   37.673130193905813        5.3142858035862446               44         796
   38.781163434903043        5.2273810580372810               41         799
   39.889196675900273        5.2619048506021500               44         796
   40.997229916897503        5.2464286647737026               38         802
   42.105263157894733        5.4511905759572983               47         793
   43.213296398891963        5.2166667655110359               42         798
   44.321329639889193        5.2690477184951305               48         792
   45.429362880886423        5.3035715222358704               45         795
   46.537396121883653        5.2726191468536854               34         806
   47.645429362880883        5.3154762703925371               49         791
   48.753462603878113        5.2523810528218746               58         782
   49.861495844875343        5.3285715319216251               56         784
   50.969529085872573        5.2345239035785198               46         794
   52.077562326869803        5.2857143916189671               37         803
   53.185595567867026        5.3678572215139866               47         793
   54.293628808864256        5.2500000894069672               46         794
   55.401662049861486        5.1964286640286446               40         800
   56.509695290858716        5.2464286610484123               48         792
   57.617728531855946        5.1988096199929714               56         784
   58.725761772853176        5.2809524834156036               43         797
   59.833795013850406        5.3130953349173069               44         796
   60.941828254847636        5.2738096192479134               46         794
   62.049861495844866        5.1785715371370316               45         795
   63.157894736842096        5.3404763005673885               39         801
   64.265927977839326        5.2166667617857456               40         800
   65.373961218836556        5.3059524744749069               51         789
   66.481994459833786        5.3202382028102875               55         785
   67.590027700831016        5.4297620058059692               49         791
   68.698060941828246        5.2583334371447563               44         796
   69.806094182825476        5.2154762819409370               40         800
   70.914127423822706        5.3773810528218746               44         796
   72.022160664819936        5.2333334200084209               40         800
   73.130193905817166        5.2392858080565929               49         791
   74.238227146814395        5.2726191356778145               35         805
   75.346260387811625        5.3214286677539349               48         792
   76.454293628808855        5.3511905968189240               45         795
   77.562326869806085        5.2845239080488682               46         794
   78.670360110803315        5.2857143804430962               45         795
   79.778393351800545        5.3535715285688639               39         801
   80.886426592797775        5.2880953364074230               41         799
   81.994459833795005        5.2773810513317585               33         807
   83.102493074792235        5.3357143849134445               47         793
   84.210526315789465        5.3369048610329628               39         801
   85.318559556786695        5.2392858117818832               47         793
   86.426592797783925        5.2369048520922661               42         798
   87.534626038781155        5.3333334513008595               58         782
   88.642659279778385        5.3345239125192165               49         791
   89.750692520775615        5.2154762744903564               48         792
   90.858725761772845        5.1916667558252811               40         800
   91.966759002770075        5.2333334218710661               47         793
   93.074792243767305        5.2202381901443005               53         787
   94.182825484764535        5.2464286815375090               49         791
   95.290858725761765        5.1547619998455048               29         811
   96.398891966758995        5.2595238946378231               31         809
   97.506925207756225        5.2107143905013800               54         786
   98.614958448753455        5.3095239140093327               31         809
   99.722991689750685        5.3678572401404381               43         797
   100.83102493074792        5.2678572349250317               45         795
   101.93905817174515        5.1095239110291004               40         800
   103.04709141274238        5.2035715244710445               43         797
   104.15512465373961        5.3011905886232853               34         806
   105.26315789473684        5.1750000957399607               43         797
   106.37119113573405        5.3142858110368252               34         806
   107.47922437673128        5.3583334423601627               45         795
   108.58725761772851        5.2523810341954231               41         799
   109.69529085872574        5.2678572423756123               37         803
   110.80332409972297        5.2666667550802231               51         789
