   1999999.9552965164        3.7562424242424237     
   199999.99552965164        3.7672727272727293     
   19999.999552965164        4.0724999999999989     
   1999.9999552965162        3.6811818181818210     
   199.99999552965164        3.7112121212121192     
   19.999999552965164        3.3972727272727248     
   1.9999999552965164        1.4463260869565220     
  0.19999999552965164        7.8515511551155229E-002
   1.9999999552965164E-002   2.6847884788478903E-002
   9.9999997764825821E-003   2.0023102310231029E-002
   3.9999999105930330E-003   1.1637383738373809E-002
   1.9999999552965165E-003   6.6196819681968201E-003
   9.9999997764825825E-004   3.7771977197719755E-003
   3.9999999105930326E-004   1.5680768076807680E-003
   1.9999999552965163E-004   8.5358535853585315E-004
   1.3333333035310109E-004   5.5283528352835303E-004
   9.9999997764825814E-005   4.1164116411641097E-004
   6.6666665176550547E-005   2.0678067806780614E-004
   4.9999998882412907E-005   1.6597659765976553E-004
   3.9999999105930327E-005   2.0936093609360914E-004
   3.3333332588275274E-005   1.0687068706870638E-004
   2.8571427932807379E-005   1.4179417941794146E-004
   2.4999999441206454E-005   9.9909990999099752E-005
   2.2222221725516848E-005   4.6744674467446688E-005
   1.9999999552965164E-005   6.6066606660665904E-005
